Name,Cancellations Total,Cancellations US,Delays Total,Delays US,Page Key,Parse Status,Snapshot GMT,Source URL,Target Date ET
2026-04-09 tomorrow,285,39,2290,293,tomorrow,success,2026年4月9日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,90,1,85,0,plus2days,success,2026年4月9日 10:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 11:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,839,72,17719,4028,today,success,2026年4月9日 11:00 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,289,39,2290,293,tomorrow,success,2026年4月9日 11:00 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,90,1,85,0,plus2days,success,2026年4月9日 11:00 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,843,72,17819,4072,today,success,2026年4月9日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,290,39,2449,302,tomorrow,success,2026年4月9日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,91,1,84,0,plus2days,success,2026年4月9日 11:15 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,843,72,17924,4113,today,success,2026年4月9日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,293,41,2621,314,tomorrow,success,2026年4月9日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,92,2,89,0,plus2days,success,2026年4月9日 11:30 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-07 yesterday,647,125,18487,4663,yesterday,success,2026年4月9日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月7日
2026-04-08 today,846,75,17989,4129,today,success,2026年4月9日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月8日
2026-04-09 tomorrow,296,42,2805,320,tomorrow,success,2026年4月9日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月9日
2026-04-10 plus2days,95,2,94,0,plus2days,success,2026年4月9日 11:45 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月10日
2026-04-08 yesterday,848,75,17989,4145,yesterday,success,2026年4月9日 12:00 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,298,42,2805,329,today,success,2026年4月9日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,97,2,94,0,tomorrow,success,2026年4月9日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 12:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,852,76,18051,4145,yesterday,success,2026年4月9日 12:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,300,42,2965,329,today,success,2026年4月9日 12:16 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,98,2,95,0,tomorrow,success,2026年4月9日 12:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 12:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,854,77,18139,4156,yesterday,success,2026年4月9日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,300,42,3151,337,today,success,2026年4月9日 12:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,99,2,98,0,tomorrow,success,2026年4月9日 12:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 12:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,858,77,18211,4165,yesterday,success,2026年4月9日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,304,42,3377,341,today,success,2026年4月9日 12:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,100,2,98,0,tomorrow,success,2026年4月9日 12:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 12:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,863,77,18211,4165,yesterday,success,2026年4月9日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,306,42,3377,341,today,success,2026年4月9日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,100,2,98,0,tomorrow,success,2026年4月9日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 13:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,865,77,18270,4166,yesterday,success,2026年4月9日 13:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,311,43,3564,348,today,success,2026年4月9日 13:16 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,101,2,99,0,tomorrow,success,2026年4月9日 13:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,6,0,plus2days,success,2026年4月9日 13:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,868,77,18326,4180,yesterday,success,2026年4月9日 13:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,313,43,3802,351,today,success,2026年4月9日 13:31 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,102,2,103,0,tomorrow,success,2026年4月9日 13:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,7,0,plus2days,success,2026年4月9日 13:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,869,78,18402,4193,yesterday,success,2026年4月9日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,314,43,4027,351,today,success,2026年4月9日 13:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,100,2,105,0,tomorrow,success,2026年4月9日 13:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,7,0,plus2days,success,2026年4月9日 13:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,870,78,18461,4202,yesterday,success,2026年4月9日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,317,43,4260,365,today,success,2026年4月9日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,100,2,109,0,tomorrow,success,2026年4月9日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,7,0,plus2days,success,2026年4月9日 14:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,872,78,18461,4202,yesterday,success,2026年4月9日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,332,43,4260,365,today,success,2026年4月9日 14:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,117,2,109,0,tomorrow,success,2026年4月9日 14:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,7,0,plus2days,success,2026年4月9日 14:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,871,78,18496,4213,yesterday,success,2026年4月9日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,333,43,4451,372,today,success,2026年4月9日 14:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,117,2,111,0,tomorrow,success,2026年4月9日 14:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,10,0,plus2days,success,2026年4月9日 14:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,875,79,18554,4221,yesterday,success,2026年4月9日 14:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,338,44,4693,376,today,success,2026年4月9日 14:46 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,116,2,113,0,tomorrow,success,2026年4月9日 14:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,10,0,plus2days,success,2026年4月9日 14:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,876,79,18601,4231,yesterday,success,2026年4月9日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,342,44,4971,386,today,success,2026年4月9日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,116,2,117,0,tomorrow,success,2026年4月9日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,12,0,plus2days,success,2026年4月9日 15:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,876,79,18601,4231,yesterday,success,2026年4月9日 15:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,344,44,4971,386,today,success,2026年4月9日 15:16 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,116,2,117,0,tomorrow,success,2026年4月9日 15:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,12,0,plus2days,success,2026年4月9日 15:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,878,79,18630,4236,yesterday,success,2026年4月9日 15:31 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,348,46,5226,402,today,success,2026年4月9日 15:31 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,121,2,122,0,tomorrow,success,2026年4月9日 15:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,13,0,plus2days,success,2026年4月9日 15:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,878,79,18656,4240,yesterday,success,2026年4月9日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,358,50,5473,409,today,success,2026年4月9日 15:45 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,122,2,126,0,tomorrow,success,2026年4月9日 15:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,13,0,plus2days,success,2026年4月9日 15:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,879,79,18675,4242,yesterday,success,2026年4月9日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,366,52,5762,425,today,success,2026年4月9日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,114,2,129,0,tomorrow,success,2026年4月9日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,17,0,plus2days,success,2026年4月9日 16:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,881,78,18675,4242,yesterday,success,2026年4月9日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,377,54,5762,425,today,success,2026年4月9日 16:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,111,2,129,0,tomorrow,success,2026年4月9日 16:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,1,1,17,0,plus2days,success,2026年4月9日 16:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,882,78,18701,4240,yesterday,success,2026年4月9日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,389,58,6008,424,today,success,2026年4月9日 16:30 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,111,2,136,0,tomorrow,success,2026年4月9日 16:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,2,1,18,0,plus2days,success,2026年4月9日 16:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,883,78,18719,4246,yesterday,success,2026年4月9日 16:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,399,58,6308,432,today,success,2026年4月9日 16:46 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,119,2,135,0,tomorrow,success,2026年4月9日 16:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,3,1,18,0,plus2days,success,2026年4月9日 16:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,884,78,18746,4258,yesterday,success,2026年4月9日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,410,59,6588,435,today,success,2026年4月9日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,119,2,139,0,tomorrow,success,2026年4月9日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,3,1,18,0,plus2days,success,2026年4月9日 17:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,884,78,18746,4258,yesterday,success,2026年4月9日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,418,60,6588,435,today,success,2026年4月9日 17:15 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,119,2,139,0,tomorrow,success,2026年4月9日 17:16 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,3,1,18,0,plus2days,success,2026年4月9日 17:16 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,886,78,18757,4263,yesterday,success,2026年4月9日 17:30 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,423,63,6871,454,today,success,2026年4月9日 17:31 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,129,2,144,0,tomorrow,success,2026年4月9日 17:31 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,5,1,20,0,plus2days,success,2026年4月9日 17:31 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,886,78,18778,4275,yesterday,success,2026年4月9日 17:45 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,429,64,7135,457,today,success,2026年4月9日 17:46 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,131,2,146,0,tomorrow,success,2026年4月9日 17:46 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,6,2,20,0,plus2days,success,2026年4月9日 17:46 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,886,78,18797,4284,yesterday,success,2026年4月9日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
2026-04-09 today,446,69,7394,472,today,success,2026年4月9日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/today,2026年4月9日
2026-04-10 tomorrow,160,2,153,0,tomorrow,success,2026年4月9日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/tomorrow,2026年4月10日
2026-04-11 plus2days,7,2,21,0,plus2days,success,2026年4月9日 18:01 (GMT+8),https://www.flightaware.com/live/cancelled/plus2days,2026年4月11日
2026-04-08 yesterday,886,78,18797,4284,yesterday,success,2026年4月9日 18:15 (GMT+8),https://www.flightaware.com/live/cancelled/yesterday,2026年4月8日
